0.9210675;1.0850705;1.0552762;1.036449;0.9586493;0.0064698937;1.0596287;0.095548764;1.0689563;0.021671599;0.04769217;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0942518;0.9252857;1.0764701;1.025245;1.0593038;0.030071659;1.036924;0.097931296;0.09940286;1.0852349;1.042453;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.9242175;1.0541502;1.0419865;0.9956574;1.0336881;0.023269994;0.9720229;0.004034692;0.083980925;0.94391376;0.044550415;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.91003525;1.0563729;0.97521865;0.9770254;0.9472406;0.061661918;1.0401232;0.07240134;0.080308914;0.04479087;0.92770195;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0
1.0850078;1.0032612;0.93663996;1.0019583;0.95141435;0.05065018;0.9597885;0.097613685;0.0065497756;0.0033859194;0.060973216;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0
1.0042822;1.0945202;0.9513856;0.9564032;1.0505695;0.021704925;0.07514934;0.9492966;0.91479576;1.0622653;1.0621113;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.97987777;0.9371447;1.0855373;1.0957783;0.95564616;0.06076128;0.095101714;0.91589546;1.0561141;0.9371452;0.051966876;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0357356;0.9049863;0.9967567;0.93411976;1.0403585;0.028320385;0.051696092;1.0086225;0.9252087;0.04610333;0.9336176;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.9960585;0.92200476;0.98690087;0.952475;0.95497316;0.012127626;0.010375249;1.0110373;0.973741;0.0412209;0.0045573055;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0836315;0.99693507;0.9059659;0.96831155;1.0023192;0.09490653;0.039886482;0.98924553;0.08833336;0.9235788;0.90528125;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0814766;0.91264886;0.9769735;1.0108904;0.9830545;0.063214935;0.0016775132;0.95374376;0.00600968;0.9362861;0.010994202;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0130868;1.0577776;1.0437158;0.90378606;1.027617;0.062121388;0.013245339;1.0006237;0.08201197;0.08791791;0.9113084;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
1.011364;0.94330275;0.99043036;0.9267953;0.947568;0.060216498;0.009646303;0.9506921;0.025432652;0.06929871;0.051105566;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
0.92129385;1.0981784;1.0399005;0.9956031;1.0924478;0.017529404;0.052029964;0.011616386;0.93712467;0.94867885;0.98001146;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.9584675;1.0136265;1.0211793;0.9579084;0.9238241;0.09672674;0.0028048337;0.04696806;0.9523049;0.97463286;5.1713E-4;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.9413703;0.9391765;0.9499791;0.9395895;0.9287747;0.030625476;0.004759252;0.07529296;1.0856751;0.018162984;1.0863364;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.9629884;1.0712293;1.0215261;1.0256791;0.92712194;0.06631755;0.053937472;0.00914737;1.0487106;0.025912195;0.0572989;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.94878054;1.0656617;0.9654573;0.9919343;1.0932562;0.010946888;0.06319517;0.04571485;0.04770874;0.94661266;0.9471596;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0399544;0.9808614;1.0532265;0.96540254;0.9674305;0.09887482;0.031680852;0.051734418;0.063714705;1.0198288;0.057323355;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.9603561;1.069265;1.017779;1.0241332;1.0368043;0.08082106;0.07077282;0.016898239;0.043037742;0.05520031;1.0924835;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0
1.0143458;1.02389;0.9755332;1.041862;0.9704437;0.040009737;0.032468356;0.003917766;1.5952598E-4;0.043720312;0.051868733;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0
0.97483796;1.0012668;1.034651;1.0947422;0.08199744;1.0291027;0.92927563;0.9290514;1.0951444;1.0796928;1.0701926;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0876659;1.0352573;0.98790383;0.9485042;0.0025436939;0.9830808;0.94587;1.007486;1.0648305;0.92564696;0.047447402;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0079366;1.0544856;1.0723424;0.94264466;0.007629305;1.0704151;1.0281711;0.9116575;0.97442585;0.07284739;1.0267731;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0275066;0.9909574;0.91560954;0.90331304;0.06408801;1.053023;0.9737451;1.066855;1.006358;0.05107214;0.08521789;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.97620773;1.0277852;0.9534382;1.0553607;0.037685115;1.0399612;1.0408419;0.97612655;2.6173005E-4;1.0913155;1.0304855;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0342665;1.0055192;0.9087757;1.0410695;0.024426967;0.9814695;1.0024242;0.9842971;0.05647862;1.0043736;0.05721236;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0942243;0.9587294;0.9124168;0.96176976;0.09722791;1.0518172;1.0639843;0.98013794;0.09875686;0.0062561273;0.9239059;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
0.9973227;1.0590239;1.0986187;0.9338622;0.016477197;0.9733335;0.9437766;1.0181819;0.030558962;0.027471691;0.0020455837;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
0.9711827;1.0472858;0.9636115;1.0390395;0.022337621;0.9006438;1.0373973;0.012788302;1.05635;0.93186027;0.9217462;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.98640525;1.0899214;1.0899922;0.9540297;0.06577691;1.0397676;1.0430729;0.08242389;0.92124736;0.978924;0.09316308;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
1.006261;0.97763014;1.0444258;1.0433606;0.09633793;0.906616;0.9925246;0.07597287;1.09702;0.06881633;0.93900555;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.98944557;0.9121104;1.024471;0.9003272;0.014070011;0.9000973;0.94395936;0.04760463;1.0501202;0.001673788;0.051879812;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
1.063557;1.0849315;0.95449114;1.0076417;0.058182824;1.06543;0.96456337;0.051989924;0.056724098;0.9981968;0.98499304;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
1.095148;1.018308;1.0761237;1.0396395;0.038213003;1.0650026;0.9557288;0.03313708;0.08563785;1.037472;0.006281239;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.94016594;1.062556;1.0739063;1.0919771;0.04460854;0.9565419;0.9640125;0.069634154;0.06646087;0.016403442;1.0671334;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
1.0508159;0.9739477;1.0509748;0.91640764;0.06378913;1.0806433;0.9176438;0.095523484;0.04698471;0.09438216;0.015336299;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
0.97848064;0.99933165;1.0134788;0.9031121;0.042423774;0.9346025;0.048924036;0.9825698;1.0269525;1.0469637;1.028736;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.9569349;1.0716975;1.0286031;0.9482415;0.04263729;0.9975173;0.010401875;1.0457795;1.0361981;0.9832275;0.02184905;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.061591;0.92210484;1.0638591;0.9447265;0.06556211;1.0030361;0.07647072;1.0016139;0.91345143;0.007407272;0.9316313;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0516208;1.0578339;0.90686405;0.9086484;0.07168815;0.90818435;0.08727649;0.9453264;1.0563941;0.033911962;0.09502665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.9694886;1.0303735;1.0521252;1.0441911;0.032399166;0.996374;0.0725569;0.99677145;0.08755317;0.9577215;1.0781657;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.9708504;1.0869073;0.9924239;1.0851576;0.0376925;1.0448132;0.052453715;0.9873434;0.08726289;1.0040836;0.029579615;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.975603;1.0663767;0.97519976;1.0244057;0.02147236;0.94299036;0.017224658;0.91394305;0.03476682;0.06129638;1.0040768;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
0.9904313;0.9953251;0.938815;1.0113097;0.058013804;1.0891757;0.056247544;1.0863653;0.07378263;0.08683616;0.044632304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
0.93255466;0.94334483;0.9957435;0.91894186;0.07055101;0.9696206;0.07250471;0.046554018;0.96266663;0.9928529;0.9444091;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.097529;0.9174816;1.0837432;1.0636307;0.068557195;0.92718846;0.019312894;0.05391286;0.9223876;0.9290139;0.055177104;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.9725355;0.98822427;0.9741692;0.9904535;0.04184841;0.91228366;0.01414032;0.09307151;0.9108368;0.09854372;1.0605178;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.94232965;0.900847;0.95283896;0.9833211;0.06583571;0.93862844;0.040392555;0.06785053;1.0019373;0.025960058;0.06632261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0806711;1.0968394;1.0378518;0.91949916;0.062097438;1.0127358;0.0612616;0.050440457;0.093463175;1.095889;1.0957766;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.9659743;0.9980907;1.0240502;0.932037;0.07340073;1.0855027;0.013144076;0.037389744;0.052844085;0.95569646;0.030458732;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.093887;0.9371764;1.0622828;0.90746146;0.05678996;1.0539838;0.040743846;0.0044192015;0.01774146;0.01468485;1.0111219;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0
0.99363625;0.9880296;0.9379578;0.9504935;0.0021198273;1.0709503;0.036229063;0.03200621;0.019343901;0.09416084;0.09969386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0
1.0797977;0.94921213;1.0961176;0.9912889;0.0816498;0.05615298;1.0589458;1.0820571;1.0375656;0.97673;0.9169263;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0295993;0.92958784;0.97135544;0.9916106;0.090569526;0.016563386;1.0065719;1.0406092;1.086466;0.9493795;0.078221686;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0730023;1.0646498;0.9625305;0.9620521;0.044727296;0.015725136;0.98742586;1.0083388;0.9422579;0.07861801;1.054569;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0685899;0.91295356;1.0328633;1.0989858;0.075374365;0.047807854;0.9861882;1.0827837;0.9027316;0.07059953;0.061514135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0383459;1.0822438;0.9562643;0.92792475;0.038983095;0.045312207;1.0069313;1.0371362;0.049907215;0.91487104;0.9102867;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.970345;1.0589952;1.0400107;1.0762105;0.009371752;0.059717257;1.059418;1.0455785;0.047495898;1.0198731;0.023049956;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0349243;1.0163069;0.9603477;0.99105126;0.019701963;0.0349552;0.9894944;1.0549145;0.06522447;0.09995588;1.098399;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
0.9226138;0.9632407;1.006612;0.9787649;0.097882904;0.004389435;1.0084988;1.0970207;0.06443981;0.08302856;0.05316795;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
0.9949472;0.9182178;1.0243036;0.94720995;0.018226845;0.076661885;0.94034237;0.042603403;0.9928122;1.0890446;0.9543975;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.9287734;1.0942533;0.93184036;1.0085181;0.011522079;0.038240086;1.079467;0.06459694;1.0538527;0.95038056;0.016676689;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0145133;0.9586953;0.9705298;0.908659;0.059227366;0.037239593;0.9519933;0.006704909;1.0359899;0.036545403;1.0467917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0663677;0.9086929;1.0699319;0.9850955;0.02174747;0.04602449;0.9521806;0.09726521;0.9904113;0.02872243;0.008122123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0550388;1.0698688;1.0920761;0.926498;0.063567355;0.086508535;1.0553273;0.0021151842;0.024687642;1.0647758;0.9075989;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0515177;1.0954417;0.96088934;0.9321883;0.040105034;0.04821486;0.9955555;0.045131214;0.03368482;1.0077974;0.013410682;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.9320137;0.90295434;0.9843762;0.9133739;0.089835405;0.014237839;0.95040715;0.0016709269;0.08772487;0.007153207;0.9667557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0
0.9030259;0.93831575;1.0958766;1.0713305;0.084472;0.023227025;0.9137603;0.059414145;0.059982605;0.07500177;0.057349265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0
1.0475185;1.0295887;0.9612296;0.9766128;0.09330502;0.041944396;0.09063921;1.0995963;0.9617661;0.9909908;0.96097004;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0998079;1.0069925;1.0826365;1.0101837;0.053935695;0.0011797549;0.08553956;0.9435783;0.93667203;0.960999;0.012642503;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0966511;1.027453;1.041358;1.0867476;7.1871385E-5;0.029916108;0.07166683;1.0048416;0.95068574;0.026467307;1.0363106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.9192458;0.93245184;1.081734;1.0030627;0.006385976;0.026404781;0.09511267;0.90199053;1.0466459;0.091436915;0.048399538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.9142409;1.0234655;1.0725096;1.0504217;0.06875297;0.08282717;0.04891185;1.0138159;0.029544557;1.0735059;0.92676157;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.9013086;1.0153275;0.948272;0.9463762;0.039835412;0.024789637;0.0012813928;0.9454034;0.07619374;1.0275601;0.048108995;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0063059;1.0041384;0.91655;1.0210427;0.006075728;0.059602816;0.06735527;1.0036983;0.048926245;0.014217282;1.0613999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
1.0092348;1.0042931;1.0966973;1.0967727;0.032045048;0.05675894;0.08263781;1.0604067;0.04062298;0.05404815;0.07251919;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
1.0373589;0.9441122;1.0633332;0.97227347;0.05943659;0.087186545;0.036305703;0.09730989;0.97059745;1.0422705;1.0947472;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0499258;0.9427141;0.95316654;1.0592623;0.07158138;0.015762288;0.092606485;0.0037637532;0.98158675;1.0779425;0.035793632;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.066839;1.0545269;0.93604577;0.9683416;0.019297665;0.074767455;0.030959511;0.022602236;1.0639906;0.008902169;1.0215368;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0534385;0.99410707;0.9181383;1.0435722;0.09854331;0.06886149;0.09457091;0.05510469;0.9327376;0.09828632;0.056907833;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0427396;0.90867645;0.9933468;0.9627578;0.07643297;0.07653917;0.05969922;0.04189184;0.085583314;0.98217696;1.0593175;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.98349273;0.9551472;0.92901754;0.970334;0.0033194483;0.09455054;0.06588083;0.08071516;0.08746881;0.9558862;0.07782675;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0887043;1.0187582;1.0269593;1.0724239;0.019982487;0.05559162;0.029717183;0.08158532;0.040427793;0.024484653;1.0890576;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0
0.9627132;0.9644328;0.9247569;1.0239125;0.003848666;0.0866236;0.084876485;0.04407038;0.05338577;0.016783029;0.0722219;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0
0.96414185;0.96499795;1.0356767;0.032415517;0.9861284;0.90209186;0.9497209;1.0331458;1.040117;0.9801228;1.0186741;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0124772;1.001657;0.9997226;0.0871167;1.0587528;0.9349506;0.98781115;0.9871356;0.9193569;1.029062;0.077769645;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.96807027;0.9751601;1.0783594;0.065733105;1.0885817;0.93126273;0.9181322;0.99932504;0.9309226;0.08140977;1.039647;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0652336;1.0464032;0.96689284;0.05257387;0.9898408;0.97781736;1.0439044;0.93298006;1.0670898;0.047782194;0.039074507;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0510923;1.0579705;0.95540684;0.02759018;0.9351282;1.0821491;1.061086;1.0724504;0.006244427;0.96936786;0.9031827;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0998745;1.0991559;1.081671;0.04434393;0.91453;1.0131311;1.0041889;1.0974665;0.08968462;0.9576538;0.018386632;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.9025683;0.909453;0.93022454;0.05350524;0.9476352;0.9646652;1.0338495;0.9620459;0.079169095;0.07250365;1.0853183;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
0.98379314;1.0598787;0.934556;0.08367063;1.0170536;0.90391415;1.0932242;0.9660186;0.021501977;0.055850785;0.062185027;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
0.91359174;0.9108446;1.0473677;0.055693477;0.99975103;0.96346396;0.9631571;0.004748565;0.9621246;0.93522215;1.0105487;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0569402;0.9265901;0.95716506;0.088814214;1.0948151;1.0779908;1.0590154;0.015062702;1.059059;0.9583166;0.037078034;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
1.010175;1.0598503;1.0257009;0.0738981;1.0190367;0.9387433;0.92150646;0.036318924;1.0047466;0.06801567;1.0090926;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.94950664;1.0273287;0.95170367;0.01459406;1.0174103;0.9834135;0.9503081;0.06316211;1.0791194;0.03238974;0.023554325;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0506549;1.0994633;0.9042102;0.030473178;0.9030121;0.98668015;1.0785791;0.045483477;0.03857072;1.0723047;0.99015737;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0152;0.9124625;0.9923823;0.024001826;0.95865077;1.0718355;0.98243403;0.027097011;0.055131055;0.9736818;0.084768504;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0999125;0.9940233;1.0146064;0.023642356;0.9574491;1.0410082;1.0784048;0.08768659;0.0044835033;0.024151498;0.9358498;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
0.94285536;0.96810865;1.0211147;0.06717225;0.95649993;0.9303711;0.9490702;0.047612738;0.026568461;0.078547664;0.023661971;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
1.0841298;1.0525163;1.0956783;0.09278812;1.0379083;0.97580695;0.014487344;0.98719156;1.0563209;1.038012;0.9410846;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0433662;1.0912691;0.98666376;0.0064314427;0.9498218;1.0860012;0.049669173;0.9141493;1.0893704;1.0502605;0.051091224;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.9365704;1.0079596;0.91546756;0.06314605;0.9411549;1.037165;0.012135113;0.9909063;0.9472369;0.008357174;0.9573049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.007524;1.0132903;1.0162642;0.050579783;0.9228906;0.9343107;0.05219237;1.0275736;0.9374018;0.076834634;0.06820807;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.062647;1.0587722;1.0569794;0.033220183;1.0601783;0.9927155;0.071511544;1.0840327;0.06909465;1.0323758;0.9376677;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.9999011;1.0860578;0.97428906;0.06128874;0.9110025;0.9764497;0.02508477;0.9434372;0.008583254;1.0901048;0.025908375;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0891666;1.0132633;0.9423844;0.034004327;0.99985546;0.9505695;0.051858734;1.0421846;0.06793723;0.052869447;1.0169854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
1.081051;0.9361767;1.0296127;0.044359572;0.96401596;0.9076976;0.09790112;1.0018536;0.07846563;0.071591675;0.041224923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
1.0684929;1.0893263;0.94669735;0.076668985;0.9049015;0.992633;0.076732434;0.057231665;0.9693021;1.0014638;0.95442927;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.91403824;0.9684949;0.99777186;0.048496395;1.009162;0.9627061;0.07596298;0.031146187;0.9893803;1.0659509;0.09395962;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.094897;0.98250735;0.9369439;0.004092503;1.0788491;1.0899897;0.0058828057;0.05445006;0.90966755;0.07754483;1.0328274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.95372313;0.925071;0.9281615;0.06690305;0.9244701;1.0003043;0.0704479;0.0818589;1.0770724;0.05941456;0.066601254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
1.0021718;0.9287856;0.936385;0.027054226;1.002024;1.0353088;0.09050886;8.331121E-4;0.030049294;1.0234529;0.9622449;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
0.921932;0.9162926;0.95264846;0.07113566;0.92375946;0.9854489;0.0057246624;0.024078686;0.083361566;0.9102142;0.050108936;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0
