1.0902904;0.94296616;1.0446843;1.0203122;0.92365956;0.041716903;0.98657095;0.096107475;1.075973;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
0.9651865;0.96196127;0.9430626;1.0530238;0.95141685;0.08848394;0.9500224;0.067741685;0.04070508;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
0.9881966;1.0046387;1.039366;0.91789883;0.94383264;0.040319152;0.06843882;0.9933051;1.0766823;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0750469;0.9243075;1.0937642;0.9846622;0.9804132;0.07830778;0.032365322;1.0537046;0.03993668;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0445076;1.0886984;0.9761858;1.0823705;1.0978518;0.035793502;0.002944994;0.073002845;1.0508058;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.99330443;0.9018367;1.0758517;0.90655136;0.97755474;0.048029583;0.011053967;0.04070409;0.03303362;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0930731;1.0977416;1.0537342;0.9313778;0.035967942;1.086985;0.98867685;1.0766506;1.0179244;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
1.0330887;0.96046585;1.0486038;1.0699027;0.09493836;0.98847437;0.91370285;0.943273;0.047567584;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
1.0460095;1.0969268;1.0777998;1.016596;0.0575094;0.9461496;0.922292;0.089784645;0.95966417;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
0.96081203;0.9693845;0.95329946;0.99557304;0.012375123;1.0399449;0.9060252;0.07311873;0.054816443;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
1.056219;1.0213189;1.0312736;0.95338917;0.078478456;1.0686312;0.093264006;1.0079643;0.9547573;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
1.0177553;1.0299253;1.0511336;0.963408;0.048307907;0.96060514;0.075507484;0.96852607;0.08623432;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
0.93875116;0.95546776;1.0213691;0.9521604;0.0116635505;1.001613;0.046946265;0.06138865;1.0155935;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
0.921747;1.01075;1.0259006;1.0924443;0.01722296;1.0835495;0.009248442;0.090218194;0.0727846;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.96422195;1.0419854;1.0274775;1.0696682;0.051405627;0.04208221;1.070771;0.9485137;0.95233923;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
0.9302595;1.0703292;0.92357385;0.9126684;0.01927411;0.09695607;1.0595926;0.9284427;0.06866778;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
0.9779358;1.0532913;1.0679879;0.9743769;0.09144277;0.041602183;1.0220215;0.093496576;1.0028304;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0402545;0.9885712;1.0417063;0.9305026;0.061716627;0.034072638;1.020049;0.03465399;0.026802575;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
0.9838931;0.98447853;0.94152987;1.0038401;0.083230995;0.090481065;0.06323495;1.0815786;1.0515689;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0579091;1.0583298;0.9875704;0.9675761;0.0029938996;0.09678503;0.0059577646;1.0354428;0.0126281325;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0593374;1.0039154;1.0310025;1.0208446;0.025104797;0.027414275;0.094750956;0.07971322;1.0122744;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.995704;1.0138345;1.0834982;1.0566806;0.059780665;0.02087285;0.08450085;0.06716707;0.0059109987;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0628912;1.0923839;1.0993036;0.05427658;1.0297639;0.994921;0.9779699;1.0424913;1.0215203;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0
0.93118364;1.0619794;0.9537409;0.041913103;0.903924;0.9119764;1.0934207;0.9551231;0.022095943;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0
0.9260472;1.0558429;1.0519543;0.010088849;0.9968932;0.93824697;0.97646606;0.0754792;0.9822569;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0
0.9011383;0.9880033;0.97873735;0.08703185;1.0557431;0.9266689;0.9649377;0.08906698;0.028902102;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0
0.9874401;1.003407;0.9431505;0.019931007;1.0627385;0.98314863;0.07658601;1.0859486;1.0139425;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0
1.086139;1.0859785;1.0826998;0.07098774;0.95985824;1.0788102;0.030918932;0.9243162;0.09540059;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0
1.0093138;0.9149358;0.9845267;0.041265007;1.08992;0.9067647;0.059938636;0.02107553;0.93339986;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
1.0226164;0.93259454;0.9944717;0.027242398;1.0266812;1.0956188;0.09934975;0.08779985;0.031954683;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0
1.0852666;1.0531063;1.0329984;0.083862424;1.0506133;0.015540749;1.0031879;0.9652179;1.0237057;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0260162;1.0993482;1.0072548;0.019822598;1.0671347;0.008190388;0.98577267;0.96222657;0.051502503;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
0.99136245;0.92874926;1.0039763;0.08756414;1.098556;0.050112337;0.96363145;0.038908966;1.047765;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0129377;1.0560701;0.96998894;0.0759358;0.9478771;0.031204903;1.0379927;0.027730329;0.037570592;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
0.90816224;1.0948575;1.0647775;0.04702109;1.0587571;0.0011718692;0.04511404;1.0031586;0.99634427;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
0.9167793;0.9086287;0.9901022;0.023009514;1.0867271;0.06271195;0.09444581;1.0971559;0.061453324;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
0.9865172;0.95465297;1.0345906;0.04020633;0.92179674;0.09131754;0.01955896;0.08882277;1.0642666;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0738068;0.934543;0.9382797;0.08312114;1.0173128;0.020883268;0.009961039;1.7592918E-4;0.061342698;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0622919;0.90574795;0.97107;0.024443805;0.0806089;1.0926195;1.0101043;0.91171;0.927219;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0
1.0101788;1.0918537;0.9134799;0.007013041;0.06651717;1.0523629;1.0960567;1.0795611;0.014082873;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0
1.0974478;1.0006498;1.0631654;0.08381417;0.04720992;0.9230745;0.95291764;0.043682016;0.9875319;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0
1.0835276;0.9817946;1.0294251;0.07198087;3.8802722E-5;0.908066;0.91785204;0.015556735;0.07650811;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0
