0.9762966;1.0679291;0.07655411;0.9231568;0.91433996;0.03481278;0.07446425;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
0.9845822;1.0400633;0.007586372;1.0663049;0.07159403;1.008306;1.0192456;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0
1.0170159;0.9048734;0.015526396;0.99949324;0.062076088;0.9025275;0.052257854;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
1.0493517;0.9916535;0.023228306;1.0082074;0.053533446;0.021867532;0.91284776;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
1.0976018;0.9867411;0.00789646;0.972395;0.0058588386;0.07879761;0.042397417;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
1.0528393;1.0181987;0.039899882;0.042312384;0.97335076;1.0353407;1.038574;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0
0.9003349;0.9171418;0.030663913;0.07315849;0.92430496;0.98022324;0.09683698;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.9855709;1.0523694;0.0071106376;0.01368984;0.9608677;0.056123685;1.0667273;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.98943007;1.070695;0.058675636;0.015973449;0.9999898;0.04381451;0.06960922;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.9288323;0.99997574;0.03957507;0.001054752;0.064698175;0.98112476;0.997078;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0
0.99314386;0.92803675;0.050575953;0.013370365;0.070727676;0.99803424;0.0672684;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.98682344;1.0820293;0.0014144541;0.09602972;0.059367906;0.02378205;0.91364;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
1.0745168;1.0600413;6.0746685E-4;0.008919633;0.014186042;0.045122143;0.056257974;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
1.0409751;0.043575067;1.098879;0.9305834;1.0803096;1.0345005;1.0003517;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0
1.0339743;5.785228E-4;1.0729697;1.0084754;0.92143214;1.0265898;0.064180516;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
0.9304791;0.020688618;0.9841987;0.9427318;0.9977961;0.05265301;1.0444131;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
1.0419974;0.04252351;1.0185729;1.0770925;1.0883678;0.09609301;0.049656887;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
1.0594698;0.03304736;0.9174981;1.072468;6.207229E-4;1.0471302;0.96493727;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
0.93463665;0.007183391;0.97748804;1.0649269;0.012202114;0.96374005;0.024307359;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.95985764;0.024538249;1.0521504;0.9142941;0.035122573;0.055627406;1.0616101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0359235;0.04654975;0.91504794;1.0705953;0.07202911;0.056180563;0.054977354;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0865648;0.004126936;1.0461322;0.08335451;1.0620455;0.98301506;0.9537983;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
1.0336246;2.3702394E-4;1.0002645;0.047033545;1.0013547;1.0289369;0.065784864;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.91568005;0.07368777;1.0621642;0.077188194;0.9958403;0.024980837;1.0090388;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.9926913;0.0072428407;0.94474477;0.013002551;1.043498;0.07855824;0.04521736;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0011042;0.037696835;0.95600855;0.020867068;0.010563779;1.085239;0.93603086;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
0.93235135;0.027964193;1.021433;0.06053398;0.07382231;1.0437987;0.06970574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.928898;0.08132302;0.9431451;0.0934003;0.0612815;0.0325934;1.0312076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0933024;0.0927979;0.9485837;0.0922718;0.07543537;0.0851374;0.0059093954;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.9631191;0.08764171;0.029512947;1.0606616;1.0074996;0.9962933;1.0384121;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0
0.9720071;0.046305448;0.01225794;0.91442424;0.96432495;0.9277496;0.011534328;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
1.0013803;0.08685013;0.09122642;1.0701455;0.909813;0.051136065;1.0241126;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
1.057922;0.08218224;0.08682034;1.0392271;1.0217927;0.03261153;0.088187814;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
1.0159618;0.062265307;0.0730732;0.939636;0.01274013;1.0857518;0.99307305;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0
1.0173261;0.024430234;0.050038695;1.099224;0.036484122;0.96705925;0.091274284;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.915159;0.03527369;0.051345855;0.93125373;0.04285794;0.059364825;0.9158625;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.9717528;0.043050356;0.0058517936;0.9395865;0.016392732;0.012918812;0.09694522;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
1.002314;0.0636529;0.059559345;0.056970503;1.0596683;1.0704136;1.0602376;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0
0.9050003;0.032957178;0.08560493;0.088771984;1.0220026;1.0164154;0.032428157;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
1.0592444;0.04426635;0.09601995;0.07562567;1.0788107;0.008255738;0.9535319;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
1.0359832;0.009007228;0.016052825;0.074806176;1.0198326;0.04535058;0.07260757;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.9023034;0.09702632;0.08559962;0.06746368;0.08041433;0.9879895;0.9356862;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0
0.9406471;0.045781124;0.04995891;0.05523591;0.022643501;1.0663105;0.08111221;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
1.0139055;0.08270579;0.049655046;0.06918412;0.046220805;0.031830993;1.0481895;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
1.081971;0.06085844;0.00640173;0.069128975;0.04444715;0.0631631;0.08289199;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.023670286;0.9262142;1.0953745;1.0082113;0.99931455;1.0383059;0.9745045;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0
0.08723537;1.049424;0.9150096;1.0577009;1.0816728;0.93560725;0.014638347;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
0.05261842;0.9886031;0.99119383;0.97758484;0.97469884;0.057494383;1.0874184;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
0.06890128;0.9084257;1.0804219;0.9339205;0.9842057;0.048046865;0.047629494;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
0.032851446;0.96366245;1.0937209;0.9464467;0.019525899;0.9397489;0.9415996;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
0.03486122;1.0685105;0.9753556;0.91951925;0.060797807;0.90426064;0.061582178;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.058760185;0.9110344;0.92808276;0.97533596;0.029176628;0.020127023;1.0192434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.026819522;1.0430676;1.0915679;0.9283043;0.005342096;0.01679076;0.087281965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.037296683;0.92722744;1.000401;0.042880245;1.0273601;1.0694404;0.98108494;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
0.034071356;0.90070117;0.9553149;0.00878458;1.0806147;0.9285996;0.0860412;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.045488995;1.0089624;1.0222012;0.010090554;0.9278794;0.07690715;1.0233488;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.038337965;1.0280409;1.089069;0.019804627;1.0507568;0.06990152;0.05362047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.075709306;0.98868185;0.90350735;0.09822991;0.060537618;0.9247816;0.9039154;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
0.026153356;1.082579;1.0995693;0.077639565;0.057603426;0.9295899;0.007478267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.013929784;0.91293603;0.97198254;0.012993551;0.009813964;0.030433452;1.0135998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.041433778;0.99682534;1.0217913;0.0036628903;0.059245892;0.07772746;0.038930334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.08069849;0.9102667;0.03450566;1.0679688;1.055864;0.9074189;0.95529586;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0
0.081391506;0.9350298;0.032844197;0.98444307;1.0203254;1.0560535;0.022594398;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
0.06695588;0.97948277;0.051133752;0.9957838;0.90114623;0.057894688;0.9286444;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
0.074917704;1.0463531;0.049463518;0.9952851;1.0906895;0.018082703;0.04216389;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0
0.05416453;0.95662165;0.0380326;0.9409413;0.0076823714;0.9438489;1.0069158;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0
0.029731834;0.9759602;0.023147125;1.08319;0.061349507;0.9134237;0.060944278;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.040526953;0.91668284;0.07167019;0.9408704;0.09677194;0.010735464;1.021435;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.07098191;0.92696655;0.039037462;0.9122434;0.07950349;0.09486848;0.027651597;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0123707475;1.0747676;0.042757608;0.08792114;0.95562065;1.0102303;1.0431554;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0
0.04201078;1.0813037;0.04214858;0.06791823;1.047805;1.0833439;0.065989316;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.088869646;0.9597724;0.05027665;0.07841566;0.99133766;0.03770357;1.0614387;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.01307779;1.0065881;0.08957302;0.051031053;1.0251921;0.013563657;0.039580192;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.005484545;0.9214964;0.094033524;0.034009583;0.04747505;1.0659069;1.069248;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0
0.0030350804;0.9538512;0.0342216;0.035254937;0.03366199;0.9796221;0.07889866;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.05361199;1.0224282;0.035152394;0.072953366;0.07687316;0.07512851;0.9125267;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.07722021;1.0821133;0.005792189;0.08402919;0.040219963;0.049863845;0.07812753;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0
0.08290468;0.03546518;1.0651181;0.91427565;1.0179228;1.0796108;0.9365321;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0
0.08679872;0.067271836;1.0737082;1.0448335;0.9415789;0.9921032;0.051666375;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.056827176;0.08038105;0.9812148;1.08715;1.0340656;0.0068124593;0.9168148;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.0724321;0.040275097;1.0238376;0.9554144;1.0667453;0.041921802;0.0094796065;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.02349183;0.054826308;1.039118;1.0446553;0.07348759;0.99061084;0.977716;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
0.031829663;0.015283781;0.91785467;0.94969285;0.013864338;0.994352;0.079462096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.06316736;0.086918704;0.92238355;1.0368465;0.018735373;0.021484418;0.97819775;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.023198117;0.02808482;0.968774;0.9830718;0.014149982;0.06095565;0.0037039877;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.06296184;0.098051995;1.0407885;0.087267466;1.040115;1.0855258;1.0597374;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
0.06968276;0.07995685;1.0238022;0.053049095;1.0532944;1.0038049;0.010143972;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.03181347;0.013629782;0.9118508;0.050271552;1.0722569;0.0069610775;1.0788816;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.09652863;0.04848383;1.0330958;0.025238264;0.950234;0.07658026;0.058678534;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.09693874;0.069316365;0.9691609;0.008463651;0.0742174;1.0700017;1.0164844;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
0.059617728;0.015427554;1.0768144;0.048923086;0.023243804;0.99999666;0.020470364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.06739948;0.08105632;1.0999302;0.07587039;0.04603997;0.019982332;1.0230918;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.060217272;0.019669121;0.95451266;0.051527023;0.009653217;0.09782743;0.08042617;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0385511;0.07668549;0.04311802;1.039977;0.90543586;1.0312544;1.0775182;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0
0.03078602;0.052603364;0.04902757;1.0568084;0.9347469;0.90606546;0.07152601;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.03480639;0.038412835;0.040856082;1.0288708;0.96818155;0.0267411;0.94520986;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.03737531;0.095706746;0.0489905;0.90788203;1.008476;0.029635424;0.07739552;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0
0.05564585;0.053752717;0.09926331;1.0087795;0.03790719;1.0398735;0.9914291;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0
0.035997607;0.09147353;0.046113934;0.9457249;0.07846272;1.082878;0.01765653;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0333636;0.030467952;0.071617834;0.9110052;0.07700507;0.040714364;0.96052104;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.07601111;0.013913095;0.042620737;0.98957217;0.07846604;0.059419524;0.054442894;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.029094761;0.060520705;0.0055416883;0.03652066;0.9119062;0.982236;1.0482802;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0
0.044672053;0.01168778;0.02411986;0.083063595;0.98422116;1.0028456;0.053929042;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.09596901;0.060580056;0.046896286;0.046462815;1.0769932;0.01201235;1.0033562;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.077759914;0.09420671;0.042693455;6.7474257E-4;1.0747457;0.08639824;0.08242489;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.027113313;0.008893228;0.09933125;0.008173853;0.015714252;0.95166534;0.91185045;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0
0.014085591;0.09828989;0.049679883;0.051701784;0.089591786;1.0235076;0.08116367;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0016888859;0.048623603;0.03388905;0.063431114;0.05331997;0.012335074;0.9939145;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0519467;0.051736843;0.061971586;0.06594803;0.016772753;0.02020678;0.05233867;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
